# 2025-10-11_17-37-09
# timestamp pos1 pos2 pos3 pos4 pos5 pos6 vel1 vel2 vel3 vel4 vel5 vel6
7.2271 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2294 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2300 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2302 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2312 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0210 0.1090
7.2322 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2331 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2341 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2351 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2362 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2371 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2381 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2391 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2401 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2411 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2421 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2431 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2441 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2452 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2466 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.0510
7.2471 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.0510
7.2481 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2492 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2501 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2512 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2521 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2532 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2542 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2552 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2562 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2572 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2582 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2596 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2608 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2613 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2622 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2632 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2642 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2652 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2662 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2672 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2682 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2692 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2706 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0510
7.2716 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0210 -0.0210 -0.0210 0.1390
7.2722 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0210 -0.0210 -0.0210 0.1390
7.2732 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0210 -0.0210 -0.0210 0.1390
7.2742 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0210 -0.0210 -0.0210 0.1390
7.2778 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 0.0070 -0.0070 0.1090
7.2793 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 0.0070 -0.0070 0.1090
7.2821 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.2825 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2836 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2848 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2864 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2869 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2876 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2886 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
7.2897 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0200 -0.0070 -0.0070 -0.0070 -0.0210 0.0070 0.0210
